article_id,article_url,article_title,article_tags,image_id,image_url
68,https://www.newarab.com/news/moroccos-king-invites-israel-pm-visit-after-western-sahara-recognition,Morocco's king invites Israel PM for visit after Western Sahara recognition,hanegbi;king mohammed;nasser bourita;benjamin netanyahu;donald trump|reuters,E0811C90BC524D42BCFCD96012115750,https://www.newarab.com/sites/default/files/styles/600x338/public/1473939945.jpeg?cf9c37&itok=hHl9vUtG
69,https://coastalreview.org/2023/07/attorney-general-stein-discusses-environmental-concerns/,Attorney General Stein discusses environmental concerns,stein;clark edwards;todd miller;mark hibbs|acorn court;carolina coastal federation;coastal federation,5DB190A2250A5DE6BD27BEFFA4C15DF9,https://coastalreview.org/wp-content/uploads/2023/07/Stein-and-Todd.jpg
70,https://news.yahoo.com/u-sanctions-14-iraqi-banks-192434204.html,U.S. sanctions 14 Iraqi banks in crackdown on Iran dollar trade,chiacu;timour azhari;akanksha khushi;michael s derby;kanishka singh;daphne psaledakis|u s treasury department;federal reserve bank;united states;treasury department;reuters,A489955354137DE21CC89DDC0A5C955A,https://media.zenfs.com/en/aol_reuters_29/21a3fc9d5993079d7ff1468ba0b9bc1f
71,https://www.12news.com/article/news/nation-world/carlee-russell-case-hoover-police-update/507-120ec6bc-447c-43b9-a2b8-5252b320f6ea,"Carlee Russell latest: Police detail online searches, 911 call",derzis;carlee russell;frank v brocato;talitha russell|hoover police;facebook,DD2395BD9283555330E1B0085D722365,https://media.12news.com/assets/WBNS/images/c40d12a3-f6c2-402f-bc44-8734e238f17e/c40d12a3-f6c2-402f-bc44-8734e238f17e_1140x641.jpg
72,https://www.gatorcountry.com/feature/florida-gators-players-notebook-from-sec-media-days/,Florida Gators players notebook from SEC Media Days,mertz;jason marshall;kingsley eguakun;ricky pearsall;billy gonzales;billy napier;austin armstrong|,1770B94FDF62710317950972192E317C,https://www.gatorcountry.com/wp-content/uploads/2023/04/Florida-Gators-wide-receiver-Ricky-Pearsall_Florida-Gators-Football-Spring-Practice_926.jpg
73,https://www.wfyi.org/news/articles/what-to-do-if-there-are-pfas-in-your-water,What to do if there are PFAS in your water,department of environmental management;u s environmental protection agency;water quality association;international bottled water association;environmental protection agency,B4DC12AFCD6D991EB67775BBA798D5D1,https://www.wfyi.org/files/wfyi/articles/original/sink-lc_SgLPTmDW.jpeg
74,https://hot949allthehits.iheart.com/content/2023-07-19-kim-petras-reveals-how-she-felt-after-her-original-debut-album-leaked/,Kim Petras Reveals How She Felt After Her Original Debut Album Leaked,minaj;kim petras;sam smith|,A5FF793E300F9A5A1ACEB0921E26CAF6,"https://i.iheart.com/v3/re/new_assets/64b8189f3439252df6c43c4b?ops=gravity(%22north%22),fit(1200,675),quality(65)"
75,https://wkzo.com/2023/07/19/kalamazoo-man-facing-several-charges-after-multi-law-enforcement-chase-and-arrest/,Kalamazoo man facing several charges after multi-law enforcement chase and arrest,county sheriff office;michigan university police on stadium;township of kalamazoo police department;michigan state police,9F04CFE0DDBA1FE2925F7ACFD12F0CBA,https://media.socastsrm.com/wordpress/wp-content/blogs.dir/2491/files/2021/08/27680527941_62e7d1acc8_b.jpg
76,https://www.investmentexecutive.com/news/research-and-markets/u-k-inflation-falls-by-more-than-anticipated-to-a-15-month-low/,U.K. inflation falls by more than anticipated to a 15-month low,smith;jeremy hunt;kallum pickering;dave ramsden|european union;berenberg bank;resolution foundation,5977476D371A08807B962A128E753011,https://www.investmentexecutive.com/wp-content/uploads/sites/3/2020/03/800x600_banking-england_iStock-828079716.jpg
77,https://www.arkansasonline.com/news/2023/jul/19/arkansas-attorney-general-joins-alliance-to-address-organized-retail-crime/,Arkansas attorney general joins alliance to address organized retail crime,america coalition;retail crime alliance;retail industry leaders association,8055F8978DE28C6FEF4F0EE1775DEFB6,https://wehco.media.clients.ellingtoncms.com/img/photos/2023/07/03/AG_Griffin_social_media_law_t600.jpeg?4326734cdb8e39baa3579048ef63ad7b451e7676
78,https://www.wftv.com/news/trending/mississippi-deputies-corral-camel-that-escaped-nearby-farm/NU5G6NCG7BGZTBWU3S2XT23YYY/,Mississippi deputies corral camel that escaped from nearby farm,russell;deputy jared hagan;robin blount|facebook;forrest county sheriff office,CB4DCA68430F37EC1DD0588FFF37A3A3,https://cmg-cmg-tv-10070-prod.cdn.arcpublishing.com/resizer/4thxx-DQEfhCX3UDhL8rCBuR1VA=/1440x810/filters:format(jpg):quality(70)/cloudfront-us-east-1.images.arcpublishing.com/cmg/A2L3OTLHX5AVZGE7IPANFYOWRE.jpg
79,https://www.hola.com/us/entertainment/20230719348213/jenna-ortega-paul-rudd-strike/,Jenna Ortega & Paul Rudd to star in film despite strike,mcconaughey;rebel wilson;mark walhberg;maria loreto;duncan crabtree;mel gibson;jenna ortega|alliance of motion;television producers,D9678D4AE1E6A06F3A5EF6ECDE899641,https://images.hola.com/us/images/0283-1887f58a76db-30f9effb6c82-1000/horizontal-800/1488058754-collage-u86236743207kyb.jpg
80,https://www.ksat.com/business/2023/07/19/netflixs-2q-subscriber-growth-surges-in-a-sign-that-crackdown-on-password-sharing-is-paying-off/,Netflix's 2Q subscriber growth surges in a sign that crackdown on password sharing is paying off,factset research,F25A2E6C986F5911EEFAD887769DBC4C,"https://res.cloudinary.com/graham-media-group/image/upload/f_auto/q_auto/c_thumb,w_700/v1/media/gmg/GBNEIX2EYJAF3LZZ7KTSA4N3HY.jpg?_a=ATAPphC0"
81,https://www.theepochtimes.com/salesforce-ceo-warns-san-franciscos-downtown-is-never-coming-back_5409576.html,Salesforce CEO Warns San Francisco's Downtown Is 'Never' Coming Back,sullivan getty;elon musk;charles stimson;franco uomo;goldman sach;marc benioff;london breed;bob lee|heritage foundation;westfield san francisco centre;walgreens;whole foods;twitter,F260125C670B9767D8A0D3D9ED129799,https://img.theepochtimes.com/assets/uploads/2023/06/21/id5347290-GettyImages-1498501145-1200x750.jpg
82,https://www.yahoo.com/lifestyle/over-400-people-found-dead-192133161.html,"Over 400 People Found Dead, Allegedly Connected to Doomsday Cult",mwiti;paul mackenzie;william ruto;rhoda onyancha|cnn;reuters;good news international church,51B93859674EB4679B2C3CA9F3734576,https://media.zenfs.com/en/parade_250/db315a0f91019f50b6e6c3a2146d77f6
83,https://www.foxbusiness.com/technology/netflix-stops-offering-basic-membership-plan-us,Netflix stops offering basic membership plan in US,inc;netflix,9AC0B3541C7207B877D9064B8CC2BF57,https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2022/12/0/0/AP22355841979315.jpg?ve=1&tl=1
84,https://www.ksat.com/entertainment/2023/07/19/what-residuals-are-and-why-hollywood-actors-and-writers-are-striking-over-them/,What residuals are Ã¢â‚¬â€ and why Hollywood actors and writers are striking over them,denman;zoe lister-jones;kimiko glenn;david duchovny;will smith;paul scheer;leslie ambriz;chris browning;whitney morgan cox|writers krysta fauria;american federation of television;netflix;alliance of motion;television producers;screen actors guild,9B2EE2901B3A92906987266A59E6DCEA,"https://res.cloudinary.com/graham-media-group/image/upload/f_auto/q_auto/c_thumb,w_700/v1/media/gmg/BUE44K6IF5EAHCSNP5V2QAOFBU.jpg?_a=ATAPphC0"
85,https://www.nugget.ca:443/news/santa-will-be-in-north-bay-this-weekend,'Santa' will be in North Bay this weekend,w howard santa school,E6408AD966FDDF1D965E56073025A5F4,https://smartcdn.gprod.postmedia.digital/nexus/wp-content/uploads/2023/07/santa-one.jpg
86,https://catcountry1071.iheart.com/content/2023-07-19-kelsea-ballerini-to-host-exclusive-rolling-up-the-welcome-mat-screenings/,Kelsea Ballerini To Host Exclusive 'Rolling Up The Welcome Mat' Screenings,angeles;kelsea ballerini;amy brown|,3C2987A281F629558A8D7B5BE6F05924,"https://i.iheart.com/v3/re/new_assets/64b812fc71561ddb990768be?ops=gravity(%22north%22),fit(1200,675),quality(65)"
87,https://www.dailytribune.com/2023/07/19/aidan-hutchinson-listed-as-lions-breakout-player-to-watch/,Aidan Hutchinson listed as Lions breakout player to watch,sancya;seattle seahawks;aaron glenn;aidan hutchinson|detroit lions;university of michigan,B91FA5267D23A4B6931807FA065D056C,https://www.dailytribune.com/wp-content/uploads/2023/07/Lions-v-Giants-21-1.jpg
88,https://www.dailymail.co.uk/tvshowbiz/article-12316917/Bethenny-Frankel-claims-Andy-Cohen-told-marry-ex-husband-Jason-Hoppy-Worst-idea-history.html,Bethenny Frankel claims Andy Cohen 'told' her to marry ex-husband Jason Hoppy: 'Worst idea in history',bernon;andy cohen;jason hoppy;jill zarin;bethenny frankel|,CD084E59F8C54E75DD858F37935B3FA7,https://i.dailymail.co.uk/1s/2023/07/19/20/73400371-0-image-a-12_1689796568545.jpg
89,https://www.fultonsun.com/news/2023/jul/19/mahomes-set-to-build-off-second-super-bowl-title-going-into-training-camp/,Mahomes set to build off second Super Bowl title going into training camp,reid;mecole hardman;patrick mahomes;kadarius toney;tershawn wharton;chris jones;isiah pacheco;skyy moore;travis kelce|,31F7779CF8A977814DEB3BECED9B3744,https://wehco.media.clients.ellingtoncms.com/img/photos/2023/07/18/chiefs_IgIzHq5_t600.jpg?4326734cdb8e39baa3579048ef63ad7b451e7676
90,https://abcnews.go.com/Entertainment/wireStory/drug-test-rust-movie-armorer-trail-looms-fatal-101500660,No drug test for 'Rust' movie armorer as her trail looms in fatal shooting by Alec Baldwin,morrissey;hannah gutierrez-reed;matthew hutchins;jason bowles;joel souza;halyna hutchins;mary marlowe sommer;alec baldwin|district court,CA01AF0A80D270E010ED2A3CCE2F7DB7,https://s.abcnews.com/images/US/wirestory_2f76b38937c6075b37c3f5d09e73c36e_16x9_992.jpg
91,https://theturtleislandnews.com/index.php/2023/07/19/the-feather-report-black-white-and-red-all-over/,The Feather Report - Black & White and Red All Over - The Turtle Island News,choir school boy,DF88C0321D2F8F0DDFAEC07E04EE24CC,https://theturtleislandnews.com/wp-content/uploads/2023/07/RBGR-male-03.jpg
92,https://965therock.com/ixp/366/p/creed-reunite-cruise-fans-react/,Creed Reunite ... for a Cruise + Fans React,cowboys;twitter,BACDADCE57912F221CA5583D46AEB1A7,https://townsquare.media/site/366/files/2023/07/attachment-creed_band_stapp_tremonti_2012_image.jpg?&zc=1&s=0&a=t&q=89
93,https://www.indycar.com/news/2023/07/07-19-iowa-prerace-roles,"Sheeran, Ferentz, Clark To Perform Pre-Race Roles at Iowa",ferentz;george kittle;ed sheeran;jon mero;jeremy gosch;micah hyde;maddie poppe;brandon scherff;caitlin clark|naismith college player of the year;radio network;university of iowa,53AEBDBB78B22EB34F1708A457C3D0EE,https://digbza2f4g9qo.cloudfront.net/-/media/IndyCar/News/Standard/2023/07/07-19-Iowa-Prerace.jpg?vs=1&d=20230719T194337Z
94,https://www.dailyecho.co.uk/news/national/23666760.varadkar-stress-morale-boost-eu-accession-offer-ukraines-soldiers/,Varadkar to stress morale boost EU accession could offer to Ukraine's soldiers,kilcoyne;volodymyr zelensky;leo varadkar|european union,EB45BE0F3F455707A80DDA6FF1676CA5,https://www.dailyecho.co.uk/resources/images/17020975/?type=og-image
95,https://abcnews.go.com/Politics/wireStory/israeli-president-seeks-reassure-congress-countrys-democracy-us-101493252,Israeli president tells Congress his country is committed to democracy but concedes 'painful debate',tlaib;pramila jayapal;august pfluger;chaim herzog;kamala harris;isaac herzog;benjamin netanyahu|white house;congress on;during an oval office,40C18EF1674DB9903EBB18DB5BEB136B,https://s.abcnews.com/images/US/wirestory_976abab5842f06c6f35f9360cf719c7a_16x9_992.jpg
96,https://panow.com/2023/07/19/families-of-military-members-killed-in-2020-cyclone-helicopter-crash-sue-manufacturer/,Families of military members killed in 2020 Cyclone helicopter crash sue manufacturer,canadian air;u s federal court;canadian armed,AABE93BA8DBD92A406CB14D95E39AD1B,"https://cloudinary.jpbgdigital.com/dmlwdg4vj/image/fetch/w_1200,h_675/https://s3.amazonaws.com/socast-superdesk/media/20230719200732/64b848e6023d160ba3709bc0jpeg.jpg"
97,https://www.borderreport.com/immigration/migrant-centers/audit-death-of-8-year-old-at-cbp-south-texas-medical-facility-clearly-preventable/,Audit: Death of 8-year-old at CBP South Texas medical facility 'clearly preventable',reyes alvarez;anadith danay reyes alvarez;priscilla orta|department of homeland security;u s district court,D749CD64985E9E1BE9141A1C2924D1BE,https://www.borderreport.com/wp-content/uploads/sites/28/2023/07/CBP-Harlingen-w-flat-051823.jpg
98,https://www.gamespot.com/articles/aquaman-2-might-not-feature-batman-or-batmen-after-all/1100-6516111/,Aquaman 2 Might Not Feature Batman (Or Batmen) After All,emmerich;michael de luca;james wan;ben affleck;walter hamada;patrick wilson;pamela abdy;james gunn;jason mamoa|warner bros,C22F677F9BD572639C8A8E2B25498092,https://www.gamespot.com/a/uploads/screen_kubrick/1813/18138562/4167551-aquaman.jpg
99,https://www.owensoundsuntimes.com:443/news/local-news/local-hospitals-receive-increased-funding-though-new-stabilization-effort,Local hospitals receive increased funding though new stabilization effort,lisa thompson huron-bruce;rick byers bruce;sylvia jones|northern hospital stabilization fund;grey bruce health services;bruce grey health centre;seaforth community hospital,EB95980DA42626D81DC5ED70A7EE6EF4,https://smartcdn.gprod.postmedia.digital/nexus/wp-content/uploads/2023/01/IMG_0166-scaled-e1646079764592.jpg
100,https://www.nbcchicago.com/entertainment/entertainment-news/sheryl-crow-slams-jason-aldean-for-promoting-violence-with-new-song/3190151/,Sheryl Crow slams Jason Aldean for 'promoting violence' with new song Ã¢â‚¬â€œ NBC Chicago,aldean;henry choate;sheryl crow;las vegas;jason aldean|instagram,731B3A766D7DC2B65D74A44F7930582A,https://media.nbcchicago.com/2023/07/web-230719-sheryl-crow-jason-aldean-getty.jpg?quality=85&strip=all
101,https://www.dailyheraldtribune.com:443/life/food/karen-gordon-the-perfect-summer-potato-salad,Recipe: The perfect summer potato salad | Grande Prairie Daily Herald Tribune,pinterest;national post;vancouver sun,E53362715358F6B7C4B8C2BCC8EB3641,https://smartcdn.gprod.postmedia.digital/vancouversun/wp-content/uploads/2023/06/0720-col-karen-gordon_278401597.jpg
102,https://wkfr.com/ixp/1161/p/5th-indiana-baby-safe-haven-baby-box/,5th Indiana Baby This Year Placed In Safe Haven Baby Box,administration;united states,0CAE2D702C87567EF22C44978164BB7C,https://townsquare.media/site/1161/files/2023/07/attachment-Untitled-design-2023-07-19T131430.882.jpg?&zc=1&s=0&a=t&q=89
103,https://cnynews.com/ixp/498/p/new-york-greenest-states-nation/,New York Shines as One of the Greenest States in the Nation,states;american council,BEA0C5FC89CBFB8405DDD8CA24AC6DC5,https://townsquare.media/site/498/files/2023/07/attachment-sustainability.jpg?&zc=1&s=0&a=t&q=89
104,https://www.hola.com/us/celebrities/20230719348196/lisa-marie-presleys-friends-react-to-her-secret-weight-loss-surgery/,Lisa Marie Presley's friends react to her secret weight-loss,presley;riley keough;michael lockwood;priscilla presley;lisa marie;ben keough;baz luhrmann;benjamin keough michael lockwood;jeffrey augustine;lisa marie presley;danny keough|,83FEF48AE987A032875B8341E37008C6,https://images.hola.com/us/images/0283-1887ac30221f-7bea330c9f3a-1000/horizontal-800/us-entertainment-presley.jpg
105,https://www.arkansasonline.com/news/2023/jul/19/under-the-radar-little-rock-centrals-daniel-culberson/,UNDER THE RADAR: Little Rock Central's Daniel Culberson,jewell;daniel culberson;ouachita baptist;brian ross|college of charleston;colorado college,78B9C953BF4EA1FB06F6D96E2C9A9D3E,https://wehco.media.clients.ellingtoncms.com/img/photos/2023/01/27/bball8_t600.jpg?4326734cdb8e39baa3579048ef63ad7b451e7676
106,https://www.ksat.com/news/local/2023/07/19/congressman-joaquin-castro-hispanic-caucus-seek-public-input-on-latino-film-nominations-to-national-film-registry/,"Congressman Joaquin Castro, Hispanic Caucus seek public input on Latino film nominations to National Film Registry",castro;gregorio cortez|library of congress;national registry;national film registry;librarian of congress;national film preservation board;united states,A2ECD95CF42F9A37F3328EF3536DF4D1,"https://res.cloudinary.com/graham-media-group/image/upload/f_auto/q_auto/c_thumb,w_700/v1/media/gmg/UDQXE2JNFFDB7GIKPGT4EVOL7U.jpg?_a=ATAPphC0"
